Date,Open,High,Low,Close,Volume,Adj Close
2020-04-29 19:00:00,195.51,195.8,195.0,195.8,7514580,195.8
2020-04-30 11:00:00,196.52,199.7,195.62,198.14,24659710,198.14
2020-04-30 12:00:00,198.1,198.99,196.7,197.14,13288210,197.14
2020-04-30 13:00:00,197.19,198.47,196.54,198.04,5438910,198.04
2020-04-30 14:00:00,198.03,198.17,195.76,196.32,7020400,196.32
2020-04-30 15:00:00,196.31,197.32,195.46,196.67,7783320,196.67
2020-04-30 16:00:00,196.7,197.63,196.17,196.8,6400920,196.8
2020-04-30 17:00:00,196.68,198.09,195.85,197.61,6199920,197.61
2020-04-30 18:00:00,197.61,197.99,196.16,196.82,5814740,196.82
2020-04-30 19:00:00,196.86,197.5,196.27,197.25,10422300,197.25
2020-05-04 11:00:00,195.68,195.68,193.52,195.32,13872380,195.32
2020-05-04 12:00:00,195.29,195.57,194.5,194.66,4605570,194.66
2020-05-04 13:00:00,194.67,194.79,194.0,194.45,5616790,194.45
2020-05-04 14:00:00,194.5,195.15,194.07,194.21,3454030,194.21
2020-05-04 15:00:00,194.22,194.45,193.26,193.66,6715320,193.66
2020-05-04 16:00:00,193.65,194.36,193.3,193.53,4118370,193.53
2020-05-04 17:00:00,193.54,194.55,193.29,194.3,6582830,194.3
2020-05-04 18:00:00,194.3,195.14,193.6,193.62,6695670,193.62
2020-05-04 19:00:00,193.62,194.18,193.55,193.69,4578970,193.69
2020-05-05 11:00:00,195.54,196.46,195.02,195.29,9050560,195.29
2020-05-05 12:00:00,195.27,195.81,194.55,194.64,5019380,194.64
2020-05-05 13:00:00,194.6,195.2,194.42,194.75,3304010,194.75
2020-05-05 14:00:00,194.75,194.94,194.0,194.4,3533320,194.4
2020-05-05 15:00:00,194.43,195.13,194.18,194.95,1752880,194.95
2020-05-05 16:00:00,194.95,195.08,194.55,195.05,1618570,195.05
2020-05-05 17:00:00,195.06,195.53,194.9,195.45,3693180,195.45
2020-05-05 18:00:00,195.46,195.76,194.35,194.69,4287690,194.69
2020-05-05 19:00:00,194.71,195.01,194.61,194.75,2980330,194.75
2020-05-06 11:00:00,194.99,195.55,194.3,194.5,6577590,194.5
2020-05-06 12:00:00,194.51,195.89,194.4,195.79,6736600,195.79
2020-05-06 13:00:00,195.79,196.9,195.43,196.9,6721340,196.9
2020-05-06 14:00:00,196.87,197.05,196.32,196.8,2932420,196.8
2020-05-06 15:00:00,196.79,197.23,195.9,196.11,6348470,196.11
2020-05-06 16:00:00,196.07,196.44,195.52,195.72,5788610,195.72
2020-05-06 17:00:00,195.8,196.27,195.35,195.5,3816610,195.5
2020-05-06 18:00:00,195.51,196.5,195.15,196.34,5535640,196.34
2020-05-06 19:00:00,196.36,196.39,195.7,195.7,5056620,195.7
2020-05-07 11:00:00,196.0,196.65,195.66,195.69,7062850,195.69
2020-05-07 12:00:00,195.68,196.24,195.06,195.98,3888180,195.98
2020-05-07 13:00:00,196.01,196.9,195.58,196.73,6275190,196.73
2020-05-07 14:00:00,196.73,197.72,196.4,197.65,6465020,197.65
2020-05-07 15:00:00,197.69,198.15,197.23,197.97,6481830,197.97
2020-05-07 16:00:00,197.98,198.13,197.11,197.28,4317330,197.28
2020-05-07 17:00:00,197.28,197.33,195.7,196.24,11462840,196.24
2020-05-07 18:00:00,196.28,196.34,195.4,195.91,7550050,195.91
2020-05-07 19:00:00,195.9,196.31,195.5,195.51,4167270,195.51
2020-05-08 11:00:00,196.0,196.25,194.7,195.19,8843840,195.19
2020-05-08 12:00:00,195.06,195.85,194.96,195.1,3930750,195.1
2020-05-08 13:00:00,195.12,195.89,195.12,195.7,990120,195.7
2020-05-08 14:00:00,195.64,195.88,195.13,195.27,1205500,195.27
2020-05-08 15:00:00,195.34,195.43,194.6,195.12,2800880,195.12
2020-05-08 16:00:00,195.13,195.89,194.83,195.68,2683860,195.68
2020-05-08 17:00:00,195.68,196.16,195.41,195.91,3655670,195.91
2020-05-08 18:00:00,195.91,196.25,195.77,196.05,4522470,196.05
2020-05-08 19:00:00,196.05,196.25,195.91,196.02,5142190,196.02
2020-05-12 11:00:00,193.3,198.0,192.76,194.42,20035920,194.42
2020-05-12 12:00:00,194.44,194.79,193.23,193.27,8495850,193.27
2020-05-12 13:00:00,193.27,193.84,192.84,193.27,5616110,193.27
2020-05-12 14:00:00,193.26,193.69,193.1,193.26,3445180,193.26
2020-05-12 15:00:00,193.27,193.75,192.57,192.64,4690800,192.64
2020-05-12 16:00:00,192.63,192.94,192.5,192.8,3994590,192.8
2020-05-12 17:00:00,192.81,193.17,192.14,192.31,5893680,192.31
2020-05-12 18:00:00,192.31,192.46,191.2,191.74,6867210,191.74
2020-05-12 19:00:00,191.73,192.39,191.4,191.4,8230980,191.4
2020-05-13 11:00:00,190.05,190.6,186.66,187.34,21050070,187.34
2020-05-13 12:00:00,187.3,188.39,187.18,187.87,6518190,187.87
2020-05-13 13:00:00,187.87,188.85,187.83,188.63,4261510,188.63
2020-05-13 14:00:00,188.63,188.88,188.36,188.82,1948180,188.82
2020-05-13 15:00:00,188.82,188.85,188.02,188.58,2218070,188.58
2020-05-13 16:00:00,188.63,190.3,188.55,189.2,8193490,189.2
2020-05-13 17:00:00,189.2,189.28,188.0,188.21,6124780,188.21
2020-05-13 18:00:00,188.21,188.78,187.7,187.7,5222120,187.7
2020-05-13 19:00:00,187.72,188.32,187.31,187.31,7720480,187.31
2020-05-14 11:00:00,186.49,187.54,185.75,185.98,11185250,185.98
2020-05-14 12:00:00,185.95,187.69,185.34,186.93,8268770,186.93
2020-05-14 13:00:00,186.92,188.2,186.75,187.93,4676180,187.93
2020-05-14 14:00:00,187.93,187.99,186.6,187.16,4353590,187.16
2020-05-14 15:00:00,187.09,187.27,185.8,186.03,5784080,186.03
2020-05-14 16:00:00,186.02,186.13,184.77,185.35,10475160,185.35
2020-05-14 17:00:00,185.41,186.06,183.5,183.92,11579670,183.92
2020-05-14 18:00:00,183.93,185.09,183.7,184.53,10276030,184.53
2020-05-14 19:00:00,184.53,185.07,183.8,183.81,9934170,183.81
2020-05-15 11:00:00,186.13,186.7,184.68,185.78,15746640,185.78
2020-05-15 12:00:00,185.81,186.45,185.54,186.39,6605310,186.39
2020-05-15 13:00:00,186.4,186.78,185.36,185.7,4833510,185.7
2020-05-15 14:00:00,185.71,185.99,185.09,185.22,2856520,185.22
2020-05-15 15:00:00,185.17,185.36,184.5,184.53,5710920,184.53
2020-05-15 16:00:00,184.51,185.15,184.32,184.97,3440790,184.97
2020-05-15 17:00:00,184.97,185.02,184.01,184.44,4882300,184.44
2020-05-15 18:00:00,184.45,184.61,183.33,183.65,11363630,183.65
2020-05-15 19:00:00,183.7,184.28,183.6,183.85,7594230,183.85
2020-05-18 11:00:00,186.06,186.48,185.4,185.71,10084320,185.71
2020-05-18 12:00:00,185.71,186.44,185.52,186.3,6329110,186.3
2020-05-18 13:00:00,186.3,186.57,185.71,185.96,5176580,185.96
2020-05-18 14:00:00,185.96,186.02,185.57,185.85,3623640,185.85
2020-05-18 15:00:00,185.85,186.55,185.75,186.42,6085420,186.42
2020-05-18 16:00:00,186.49,188.75,186.31,188.54,13168720,188.54
2020-05-18 17:00:00,188.56,188.95,188.11,188.5,9739030,188.5
2020-05-18 18:00:00,188.5,189.64,188.07,189.51,11118320,189.51
2020-05-18 19:00:00,189.51,190.0,187.2,188.93,11927510,188.93
2020-05-19 11:00:00,190.38,191.25,189.56,190.53,13705540,190.53
2020-05-19 12:00:00,190.57,192.55,190.2,192.32,10407990,192.32
2020-05-19 13:00:00,192.32,192.45,189.2,189.53,15798610,189.53
2020-05-19 14:00:00,189.52,189.78,187.56,189.47,12965970,189.47
2020-05-19 15:00:00,189.45,190.87,188.5,190.22,7334930,190.22
2020-05-19 16:00:00,190.25,190.66,186.8,187.55,24090290,187.55
2020-05-19 17:00:00,187.57,188.48,187.3,188.3,7680540,188.3
2020-05-19 18:00:00,188.28,189.41,188.0,188.66,7547010,188.66
2020-05-19 19:00:00,188.66,189.07,188.46,189.0,5637770,189.0
2020-05-20 11:00:00,188.45,188.45,186.6,187.17,11500170,187.17
2020-05-20 12:00:00,187.2,191.25,187.12,190.61,20537110,190.61
2020-05-20 13:00:00,190.61,192.0,189.93,191.7,11159740,191.7
2020-05-20 14:00:00,191.7,191.88,190.51,191.19,7188290,191.19
2020-05-20 15:00:00,191.19,191.95,190.68,191.68,5068280,191.68
2020-05-20 16:00:00,191.7,192.3,191.21,191.62,7966790,191.62
2020-05-20 17:00:00,191.63,192.17,191.25,191.84,6419870,191.84
2020-05-20 18:00:00,191.87,192.4,191.03,192.3,8534230,192.3
2020-05-20 19:00:00,192.3,193.98,191.82,193.98,14937400,193.98
2020-05-21 11:00:00,194.0,196.31,192.6,194.56,24414240,194.56
2020-05-21 12:00:00,194.57,194.8,192.8,194.26,11339080,194.26
2020-05-21 13:00:00,194.3,194.33,192.89,192.93,4871210,192.93
2020-05-21 14:00:00,192.93,194.25,192.67,193.33,6008920,193.33
2020-05-21 15:00:00,193.38,195.11,193.03,194.04,7321330,194.04
2020-05-21 16:00:00,194.1,194.82,193.53,194.0,3442650,194.0
2020-05-21 17:00:00,194.0,194.6,193.58,194.03,3940910,194.03
2020-05-21 18:00:00,194.03,194.4,192.5,192.81,7878360,192.81
2020-05-21 19:00:00,192.81,192.99,191.5,192.4,10173910,192.4
2020-05-22 11:00:00,190.97,191.25,189.63,189.82,12069310,189.82
2020-05-22 12:00:00,189.81,190.88,189.43,190.78,7562420,190.78
2020-05-22 13:00:00,190.73,190.94,190.13,190.17,3987380,190.17
2020-05-22 14:00:00,190.19,190.6,189.7,189.91,4736390,189.91
2020-05-22 15:00:00,189.89,190.16,189.24,189.78,5711470,189.78
2020-05-22 16:00:00,189.84,190.14,189.0,189.6,5612690,189.6
2020-05-22 17:00:00,189.61,189.73,188.6,189.1,6843500,189.1
2020-05-22 18:00:00,189.1,189.62,188.62,189.13,4305080,189.13
2020-05-22 19:00:00,189.13,189.36,188.75,188.9,6098420,188.9
2020-05-25 11:00:00,189.62,190.4,189.16,189.35,5910260,189.35
2020-05-25 12:00:00,189.35,189.83,188.8,189.59,3773110,189.59
2020-05-25 13:00:00,189.59,189.97,189.28,189.62,1606100,189.62
2020-05-25 14:00:00,189.65,189.81,189.25,189.72,1052710,189.72
2020-05-25 15:00:00,189.72,189.96,189.5,189.9,1169410,189.9
2020-05-25 16:00:00,189.89,189.9,189.3,189.45,1220010,189.45
2020-05-25 17:00:00,189.41,189.72,189.33,189.69,1055860,189.69
2020-05-25 18:00:00,189.69,190.76,189.51,190.68,3795140,190.68
2020-05-25 19:00:00,190.72,191.31,190.64,191.0,3508230,191.0
2020-05-26 11:00:00,192.83,194.0,192.11,193.64,17496960,193.64
2020-05-26 12:00:00,193.64,194.96,193.52,194.48,12968130,194.48
2020-05-26 13:00:00,194.53,194.67,193.79,193.8,4059650,193.8
2020-05-26 14:00:00,193.83,194.9,193.47,194.29,4727480,194.29
2020-05-26 15:00:00,194.35,194.58,194.0,194.24,2665300,194.24
2020-05-26 16:00:00,194.25,195.19,193.91,194.82,7022830,194.82
2020-05-26 17:00:00,194.85,196.1,194.58,195.27,14763220,195.27
2020-05-26 18:00:00,195.31,195.48,194.6,194.82,5751130,194.82
2020-05-26 19:00:00,194.89,195.12,193.65,194.0,9583820,194.0
2020-05-27 11:00:00,194.01,195.47,193.32,194.92,14699400,194.92
2020-05-27 12:00:00,194.94,197.21,194.67,197.03,20817580,197.03
2020-05-27 13:00:00,197.06,198.63,197.03,198.46,15476020,198.46
2020-05-27 14:00:00,198.47,198.8,197.57,198.35,10596470,198.35
2020-05-27 15:00:00,198.35,198.78,197.66,197.79,6083580,197.79
2020-05-27 16:00:00,197.8,198.97,197.73,197.73,8532770,197.73
2020-05-27 17:00:00,197.73,198.5,195.11,195.56,16150210,195.56
2020-05-27 18:00:00,195.56,196.88,195.18,196.62,10767610,196.62
2020-05-27 19:00:00,196.65,198.51,196.37,198.51,12776630,198.51
2020-05-28 11:00:00,199.33,200.44,198.4,200.05,20473900,200.05
2020-05-28 12:00:00,199.99,202.27,199.92,201.39,22246900,201.39
2020-05-28 13:00:00,201.39,202.21,200.68,201.39,10914810,201.39
2020-05-28 14:00:00,201.36,202.7,201.32,202.25,11922480,202.25
2020-05-28 15:00:00,202.26,203.0,202.05,202.86,7695860,202.86
2020-05-28 16:00:00,202.86,203.1,202.06,202.85,6938220,202.85
2020-05-28 17:00:00,202.84,203.73,202.34,202.7,10768460,202.7
2020-05-28 18:00:00,202.7,204.55,202.56,204.2,13835510,204.2
2020-05-28 19:00:00,204.18,205.0,203.71,205.0,12277460,205.0
2020-05-29 11:00:00,204.2,204.4,201.51,201.71,23943640,201.71
2020-05-29 12:00:00,201.67,202.14,200.71,200.98,10234510,200.98
2020-05-29 13:00:00,200.98,202.12,200.93,201.54,5597780,201.54
2020-05-29 14:00:00,201.53,201.65,200.07,200.33,7546790,200.33
2020-05-29 15:00:00,200.29,200.97,199.28,200.65,8214530,200.65
2020-05-29 16:00:00,200.64,201.85,200.11,200.16,6604840,200.16
2020-05-29 17:00:00,200.16,200.42,199.17,200.15,7558160,200.15
2020-05-29 18:00:00,200.11,201.11,199.9,200.38,8086880,200.38
2020-05-29 19:00:00,200.38,201.53,200.04,200.5,28738150,200.5
2020-06-01 11:00:00,203.1,205.93,202.97,205.6,20896100,205.6
2020-06-01 12:00:00,205.58,205.61,203.04,203.96,10873480,203.96
2020-06-01 13:00:00,203.96,203.96,202.6,202.77,6286840,202.77
2020-06-01 14:00:00,202.77,203.9,202.2,203.71,4518590,203.71
2020-06-01 15:00:00,203.71,204.12,203.31,203.37,2397690,203.37
2020-06-01 16:00:00,203.37,203.99,203.0,203.12,1998150,203.12
2020-06-01 17:00:00,203.11,203.11,201.81,202.11,6844810,202.11
2020-06-01 18:00:00,202.12,203.59,201.88,203.2,4572900,203.2
2020-06-01 19:00:00,203.25,203.7,203.01,203.66,6711550,203.66
2020-06-02 11:00:00,204.57,205.64,204.0,205.05,14325630,205.05
2020-06-02 12:00:00,204.98,207.49,204.91,206.93,19446220,206.93
2020-06-02 13:00:00,206.92,207.25,206.36,206.65,4995870,206.65
2020-06-02 14:00:00,206.71,207.71,206.62,207.27,7014860,207.27
2020-06-02 15:00:00,207.29,207.35,206.11,206.65,6326110,206.65
2020-06-02 16:00:00,206.57,206.88,205.4,205.84,4924210,205.84
2020-06-02 17:00:00,205.84,208.37,205.47,208.13,16762980,208.13
2020-06-02 18:00:00,208.18,212.0,207.89,211.76,29041840,211.76
2020-06-02 19:00:00,211.79,212.0,210.84,212.0,13960980,212.0
2020-06-03 11:00:00,214.0,215.94,213.51,215.07,24628650,215.07
2020-06-03 12:00:00,215.07,216.49,214.3,216.45,14239340,216.45
2020-06-03 13:00:00,216.45,218.47,216.06,217.82,16178740,217.82
2020-06-03 14:00:00,217.82,217.91,215.7,216.02,18977310,216.02
2020-06-03 15:00:00,216.0,216.34,215.21,215.52,8778500,215.52
2020-06-03 16:00:00,215.52,219.09,215.5,218.14,15631400,218.14
2020-06-03 17:00:00,218.13,219.9,218.01,219.5,12213510,219.5
2020-06-03 18:00:00,219.53,221.2,219.4,220.71,21240790,220.71
2020-06-03 19:00:00,220.71,221.92,220.43,221.5,12617520,221.5
2020-06-04 11:00:00,220.67,221.0,217.17,218.92,24830300,218.92
2020-06-04 12:00:00,218.88,219.83,216.63,216.67,12947010,216.67
2020-06-04 13:00:00,216.67,216.9,215.74,215.81,12590210,215.81
2020-06-04 14:00:00,215.88,216.6,215.35,215.97,8302670,215.97
2020-06-04 15:00:00,215.98,217.22,215.07,216.99,8678190,216.99
2020-06-04 16:00:00,216.95,217.05,214.1,214.57,12438510,214.57
2020-06-04 17:00:00,214.61,215.43,212.82,215.02,13901770,215.02
2020-06-04 18:00:00,215.01,216.54,214.51,215.46,10982220,215.46
2020-06-04 19:00:00,215.49,215.9,212.55,213.1,17735900,213.1
2020-06-05 11:00:00,215.13,216.5,214.69,216.0,19570210,216.0
2020-06-05 12:00:00,216.0,216.2,214.09,215.41,10012160,215.41
2020-06-05 13:00:00,215.45,215.78,213.6,214.97,7366660,214.97
2020-06-05 14:00:00,215.0,215.4,214.12,214.76,3263240,214.76
2020-06-05 15:00:00,214.77,215.9,214.7,215.17,4370090,215.17
2020-06-05 16:00:00,215.17,219.32,214.81,218.52,18534670,218.52
2020-06-05 17:00:00,218.58,219.15,218.0,218.18,7256470,218.18
2020-06-05 18:00:00,218.19,219.9,218.08,219.11,10312530,219.11
2020-06-05 19:00:00,219.18,219.93,219.1,219.1,7822560,219.1
2020-06-08 11:00:00,219.73,221.3,217.65,220.61,19333970,220.61
2020-06-08 12:00:00,220.64,223.11,220.53,223.02,13106540,223.02
2020-06-08 13:00:00,223.02,223.15,221.53,222.21,6151950,222.21
2020-06-08 14:00:00,222.21,222.75,221.91,222.11,3775780,222.11
2020-06-08 15:00:00,222.11,222.2,220.71,220.99,10923610,220.99
2020-06-08 16:00:00,220.98,221.31,219.05,219.12,8038530,219.12
2020-06-08 17:00:00,219.16,220.29,218.75,219.62,7609860,219.62
2020-06-08 18:00:00,219.62,219.67,217.45,218.24,11134780,218.24
2020-06-08 19:00:00,218.32,220.34,217.92,220.3,8537430,220.3
2020-06-09 11:00:00,221.19,221.88,216.4,216.99,17528860,216.99
2020-06-09 12:00:00,216.99,217.78,216.09,216.42,8343760,216.42
2020-06-09 13:00:00,216.42,217.82,215.44,215.82,8736820,215.82
2020-06-09 14:00:00,215.79,217.25,215.65,216.91,3632250,216.91
2020-06-09 15:00:00,216.94,218.6,216.65,218.34,7296780,218.34
2020-06-09 16:00:00,218.32,219.15,217.85,218.04,3967100,218.04
2020-06-09 17:00:00,218.04,218.47,217.06,217.09,5597380,217.09
2020-06-09 18:00:00,217.13,217.69,215.85,217.01,8410390,217.01
2020-06-09 19:00:00,217.0,217.71,216.52,217.23,5584010,217.23
2020-06-10 11:00:00,217.0,217.58,214.89,215.63,16109160,215.63
2020-06-10 12:00:00,215.61,215.71,214.23,214.3,9525290,214.3
2020-06-10 13:00:00,214.28,214.35,212.25,212.93,15744710,212.93
2020-06-10 14:00:00,212.93,214.19,211.82,213.61,10918740,213.61
2020-06-10 15:00:00,213.61,215.35,213.34,214.63,10003200,214.63
2020-06-10 16:00:00,214.65,215.27,213.58,214.14,5990990,214.14
2020-06-10 17:00:00,214.14,214.27,212.5,212.71,7634450,212.71
2020-06-10 18:00:00,212.67,213.57,211.9,212.45,9620570,212.45
2020-06-10 19:00:00,212.45,213.48,212.24,212.53,6304870,212.53
2020-06-11 11:00:00,208.99,209.24,206.37,207.39,24677890,207.39
2020-06-11 12:00:00,207.34,208.49,207.0,207.37,6993760,207.37
2020-06-11 13:00:00,207.37,208.15,207.1,207.56,4902370,207.56
2020-06-11 14:00:00,207.5,207.93,206.9,207.5,3782020,207.5
2020-06-11 15:00:00,207.5,207.76,206.7,207.09,4577850,207.09
2020-06-11 16:00:00,207.07,207.15,206.01,206.76,5711580,206.76
2020-06-11 17:00:00,206.75,208.1,206.47,207.23,6003530,207.23
2020-06-11 18:00:00,207.29,207.85,206.92,207.13,5578230,207.13
2020-06-11 19:00:00,207.19,208.35,207.03,208.35,7498940,208.35
2020-06-15 11:00:00,205.07,205.29,202.3,204.35,16727500,204.35
2020-06-15 12:00:00,204.36,206.17,204.36,205.91,9126400,205.91
2020-06-15 13:00:00,205.85,205.87,204.32,205.63,9124500,205.63
2020-06-15 14:00:00,205.61,205.75,203.75,203.84,7807500,203.84
2020-06-15 15:00:00,203.84,204.49,203.8,204.14,4169660,204.14
2020-06-15 16:00:00,204.15,204.27,203.66,204.13,2861320,204.13
2020-06-15 17:00:00,204.14,205.25,204.0,205.14,7759160,205.14
2020-06-15 18:00:00,205.13,207.85,204.65,207.3,10641700,207.3
2020-06-15 19:00:00,207.32,207.75,206.46,207.32,7143110,207.32
2020-06-16 11:00:00,210.3,211.19,209.18,209.97,14331860,209.97
2020-06-16 12:00:00,209.97,210.57,209.37,210.51,5383310,210.51
2020-06-16 13:00:00,210.53,211.15,209.94,210.33,4788630,210.33
2020-06-16 14:00:00,210.3,210.94,210.13,210.7,2967950,210.7
2020-06-16 15:00:00,210.7,210.93,210.21,210.73,3128910,210.73
2020-06-16 16:00:00,210.71,212.19,210.41,211.61,7861340,211.61
2020-06-16 17:00:00,211.61,211.95,210.65,211.37,5436610,211.37
2020-06-16 18:00:00,211.33,211.54,208.1,208.2,10613940,208.2
2020-06-16 19:00:00,208.2,209.2,207.52,207.76,11755370,207.76
2020-06-17 11:00:00,208.52,210.35,208.03,209.79,11373610,209.79
2020-06-17 12:00:00,209.79,210.13,208.8,209.83,5024930,209.83
2020-06-17 13:00:00,209.84,209.86,207.9,208.29,6971920,208.29
2020-06-17 14:00:00,208.25,209.17,207.99,208.68,3797160,208.68
2020-06-17 15:00:00,208.71,209.13,207.91,208.87,3592190,208.87
2020-06-17 16:00:00,208.87,209.3,208.4,208.68,4266040,208.68
2020-06-17 17:00:00,208.68,209.12,208.0,208.31,4401790,208.31
2020-06-17 18:00:00,208.3,208.41,206.94,207.93,8843760,207.93
2020-06-17 19:00:00,207.93,208.38,207.23,208.14,8184310,208.14
2020-06-18 11:00:00,207.8,208.1,206.02,206.35,10993000,206.35
2020-06-18 12:00:00,206.31,206.84,204.8,206.65,9548910,206.65
2020-06-18 13:00:00,206.71,207.05,205.3,205.34,4167920,205.34
2020-06-18 14:00:00,205.4,206.08,204.87,205.3,3974800,205.3
2020-06-18 15:00:00,205.31,205.58,203.05,203.35,10559390,203.35
2020-06-18 16:00:00,203.43,204.34,202.72,204.02,14376780,204.02
2020-06-18 17:00:00,204.02,204.49,203.04,204.18,6493800,204.18
2020-06-18 18:00:00,204.19,204.84,203.88,204.17,5753540,204.17
2020-06-18 19:00:00,204.21,204.8,203.48,203.77,6336540,203.77
2020-06-19 11:00:00,205.39,208.02,204.55,208.01,16724300,208.01
2020-06-19 12:00:00,208.0,208.65,207.63,207.79,7064080,207.79
2020-06-19 13:00:00,207.8,208.59,207.62,208.25,3568100,208.25
2020-06-19 14:00:00,208.25,208.59,207.27,208.12,4705980,208.12
2020-06-19 15:00:00,208.08,208.64,207.8,208.59,2938820,208.59
2020-06-19 16:00:00,208.61,209.2,208.36,208.51,4322340,208.51
2020-06-19 17:00:00,208.58,208.74,206.8,207.14,5785260,207.14
2020-06-19 18:00:00,207.14,207.48,206.0,206.05,6143030,206.05
2020-06-19 19:00:00,206.05,207.0,205.56,207.0,23671820,207.0
2020-06-22 11:00:00,206.7,206.76,204.28,206.01,17317120,206.01
2020-06-22 12:00:00,206.03,206.67,204.9,206.23,6562650,206.23
2020-06-22 13:00:00,206.24,207.95,205.96,206.63,8311620,206.63
2020-06-22 14:00:00,206.61,207.04,205.44,205.66,3677320,205.66
2020-06-22 15:00:00,205.67,205.89,204.95,205.69,3428230,205.69
2020-06-22 16:00:00,205.69,205.93,204.51,205.12,3221410,205.12
2020-06-22 17:00:00,205.12,206.12,204.9,205.76,4143970,205.76
2020-06-22 18:00:00,205.76,206.63,205.56,205.65,3836670,205.65
2020-06-22 19:00:00,205.66,206.39,205.12,205.12,6392210,205.12
2020-06-22 20:00:00,205.6,206.1,205.21,205.83,646220,205.83
2020-06-22 21:00:00,205.8,205.99,205.63,205.77,207030,205.77
2020-06-22 22:00:00,205.77,206.08,205.6,206.02,241910,206.02
2020-06-22 23:00:00,206.05,206.08,205.57,205.9,261000,205.9
2020-06-23 00:00:00,205.84,206.4,205.78,206.4,374120,206.4
2020-06-23 11:00:00,207.51,208.43,206.43,208.16,9727300,208.16
2020-06-23 12:00:00,208.2,208.7,207.61,207.93,5974790,207.93
2020-06-23 13:00:00,207.97,208.35,207.65,207.95,2501560,207.95
2020-06-23 14:00:00,207.99,208.75,207.75,208.15,3046620,208.15
2020-06-23 15:00:00,208.16,209.18,208.11,209.08,4394920,209.08
2020-06-23 16:00:00,209.09,209.74,208.52,208.76,6938450,208.76
2020-06-23 17:00:00,208.76,209.4,208.34,208.72,4962100,208.72
2020-06-23 18:00:00,208.69,208.85,207.82,208.37,5504680,208.37
2020-06-23 19:00:00,208.35,208.54,207.33,207.84,6803400,207.84
2020-06-23 20:00:00,207.98,208.12,207.11,207.2,941170,207.2
2020-06-23 21:00:00,207.2,207.7,207.11,207.25,510300,207.25
2020-06-23 22:00:00,207.29,207.46,207.15,207.22,753210,207.22
2020-06-23 23:00:00,207.2,207.39,207.08,207.18,510560,207.18
2020-06-24 00:00:00,207.18,207.33,207.07,207.3,644380,207.3
2020-06-25 11:00:00,200.99,203.37,200.75,202.71,26772860,202.71
2020-06-25 12:00:00,202.69,204.41,202.5,204.3,8679460,204.3
2020-06-25 13:00:00,204.3,204.35,203.21,203.42,4865230,203.42
2020-06-25 14:00:00,203.42,204.23,203.37,203.8,3090440,203.8
2020-06-25 15:00:00,203.8,203.8,203.09,203.24,2485170,203.24
2020-06-25 16:00:00,203.27,203.95,202.87,203.58,3943330,203.58
2020-06-25 17:00:00,203.54,204.73,203.54,204.26,5675580,204.26
2020-06-25 18:00:00,204.27,205.74,204.0,204.88,7621890,204.88
2020-06-25 19:00:00,204.83,205.4,204.57,205.09,3792360,205.09
2020-06-25 20:00:00,205.45,205.84,205.13,205.7,613050,205.7
2020-06-25 21:00:00,205.65,205.77,205.5,205.7,506930,205.7
2020-06-25 22:00:00,205.64,205.7,205.21,205.45,440710,205.45
2020-06-25 23:00:00,205.45,206.8,205.36,206.47,1306390,206.47
2020-06-26 00:00:00,206.56,207.0,206.42,206.92,627530,206.92
2020-06-26 11:00:00,206.97,207.5,205.45,205.51,8418970,205.51
2020-06-26 12:00:00,205.57,205.57,204.51,205.08,5342970,205.08
2020-06-26 13:00:00,205.06,205.72,204.61,204.84,3382730,204.84
2020-06-26 14:00:00,204.87,205.14,204.46,204.88,3099930,204.88
2020-06-26 15:00:00,204.83,205.2,204.11,204.18,2281590,204.18
2020-06-26 16:00:00,204.17,204.5,203.87,204.26,2842430,204.26
2020-06-26 17:00:00,204.2,204.44,203.4,203.48,3945380,203.48
2020-06-26 18:00:00,203.47,203.47,201.76,202.48,9435570,202.48
2020-06-26 19:00:00,202.48,203.29,202.42,203.21,5171180,203.21
2020-06-26 20:00:00,204.0,204.0,202.88,203.51,1173710,203.51
2020-06-26 21:00:00,203.51,203.78,203.35,203.41,339450,203.41
2020-06-26 22:00:00,203.48,203.5,202.92,203.01,313840,203.01
2020-06-26 23:00:00,203.04,203.4,202.75,203.13,572970,203.13
2020-06-27 00:00:00,203.14,203.39,202.96,203.15,306320,203.15
2020-06-29 11:00:00,201.09,203.85,200.97,202.41,6785140,202.41
2020-06-29 12:00:00,202.44,203.55,201.77,203.44,5279730,203.44
2020-06-29 13:00:00,203.47,203.95,203.03,203.87,3803900,203.87
2020-06-29 14:00:00,203.87,204.2,203.07,203.28,2797380,203.28
2020-06-29 15:00:00,203.29,204.08,203.12,203.93,2448920,203.93
2020-06-29 16:00:00,203.94,204.13,203.33,203.71,2270290,203.71
2020-06-29 17:00:00,203.7,203.88,202.76,203.26,4303530,203.26
2020-06-29 18:00:00,203.22,205.16,203.2,204.81,6704630,204.81
2020-06-29 19:00:00,204.81,205.4,204.26,205.4,5707410,205.4
2020-06-29 20:00:00,205.25,205.69,205.1,205.45,798470,205.45
2020-06-29 21:00:00,205.49,205.62,205.4,205.46,217340,205.46
2020-06-29 22:00:00,205.41,205.59,205.31,205.44,385150,205.44
2020-06-29 23:00:00,205.45,205.58,205.4,205.52,407390,205.52
2020-06-30 00:00:00,205.5,205.86,205.5,205.8,704320,205.8
2020-06-30 11:00:00,205.66,206.0,203.91,204.15,8957940,204.15
